frame_idx,track_id,class_id,class_name,confidence,x1,y1,x2,y2,world_x,world_y,world_z
92,9,0,person,0.29622986912727356,33.7180881595246,178.19933235548285,164.72147025597388,479.0251992241523,,,
93,7,67,cell phone,0.6757472157478333,57.17290213795792,63.585147908987125,173.1392920065716,239.77731453682205,,,
93,8,0,person,0.9158067107200623,153.5076313123961,144.36309658445333,587.7998232522334,479.6451098785787,,,
93,9,0,person,0.38022080063819885,32.26488076007065,175.37858816870445,164.5809281445337,478.8127668738757,,,
93,10,65,remote,0.2751786708831787,57.40892028808594,64.1334228515625,174.85316467285156,240.61703491210938,,,
94,7,67,cell phone,0.7150006890296936,57.086530473923716,62.73981378667365,175.73236075754616,239.54423479484018,,,
94,8,0,person,0.9086554646492004,145.03907097262598,144.43203764131104,588.2639691380634,479.6593963785989,,,
94,9,0,person,0.33509474992752075,30.69135718249288,171.76772439581308,163.55650888879924,479.07395900925087,,,
95,7,67,cell phone,0.8134699463844299,58.844478939348164,61.64569167296298,185.4351182368643,238.27806375960859,,,
95,8,0,person,0.922380805015564,131.4880499226384,144.2435243813277,587.0359843099028,479.6875091180211,,,
96,7,67,cell phone,0.6709412932395935,58.980064867957836,60.4283287156658,191.76654786606701,237.57559170349245,,,
96,8,0,person,0.9222624897956848,115.38478648435463,144.28994698388837,586.0852280870924,479.689501416575,,,
97,7,67,cell phone,0.39709213376045227,57.93002351007293,58.24270495690239,196.77082936846324,235.3705916572252,,,
97,8,0,person,0.9164818525314331,106.10637683194847,144.05587053159516,586.981687780167,479.7327891408073,,,
97,9,0,person,0.25422120094299316,17.445108280687876,157.14214707120783,155.35057591961703,478.94580717498053,,,
98,7,67,cell phone,0.42983895540237427,54.96930023836143,56.788492493054406,201.75132494549632,233.5626740292826,,,
98,8,0,person,0.9068547487258911,74.23164893885186,143.83227573247913,585.5590279630115,479.7543650682759,,,
99,7,67,cell phone,0.6168616414070129,53.447854258863615,55.309707188881404,206.16375940471067,230.9555511728226,,,
99,8,0,person,0.8959445357322693,42.045745599758334,143.82422528598184,586.2226116252501,479.78716723175023,,,
100,7,67,cell phone,0.5172747373580933,49.21167163559042,54.19542343960374,207.7295672608029,230.58690695248168,,,
100,8,0,person,0.89019376039505,24.473055644527108,143.87323222404245,587.63526257127,479.78967715675526,,,
101,7,67,cell phone,0.4579245448112488,50.69875845355392,52.4143027454501,208.72428034468516,229.35564735822268,,,
101,8,0,person,0.882258951663971,11.657386692933017,143.94357015315106,588.2345905377042,479.77952969868534,,,
101,9,0,person,0.2808544933795929,5.944275213687945,157.31729275899767,146.84212891268072,479.034764588383,,,
102,7,67,cell phone,0.7652211785316467,49.06402239026812,50.87597205596204,208.7690186124554,229.3944404445288,,,
102,8,0,person,0.8934914469718933,6.694286322083599,144.05985445737602,587.9676443050195,479.80047891574054,,,
103,7,67,cell phone,0.7360584735870361,47.9029970276878,50.5917671643428,208.06614068588053,228.94879755483043,,,
103,8,0,person,0.8884707689285278,7.268039178312904,144.0265264995899,588.6748189103128,479.78339513807623,,,
104,7,67,cell phone,0.5954100489616394,49.413735029132994,48.80904946824063,206.78780024668,223.99671779371198,,,
104,8,0,person,0.8924606442451477,10.436741201357165,144.24142026767473,589.6406066551347,479.7675817559407,,,
104,9,0,person,0.2804180085659027,3.8245332033340986,158.41780795706313,145.98355956630417,478.7883525503612,,,
105,7,67,cell phone,0.4274449646472931,48.986720279858645,46.112585295809424,205.888155984979,220.56006938189722,,,
105,8,0,person,0.8915402889251709,11.318998308246933,144.2204181396095,590.152952669918,479.74126718773323,,,
106,7,67,cell phone,0.6453812718391418,47.1057596229237,44.25289865292737,206.25724893147105,219.47768278655903,,,
106,8,0,person,0.8876200914382935,11.366075470370788,144.31466817710537,591.2227229200623,479.72744657758705,,,
107,7,67,cell phone,0.470959335565567,46.079415545124476,41.708662148632044,207.19132914816683,216.482543060771,,,
107,8,0,person,0.8857724666595459,9.284322794342472,144.34049956044913,590.355745481856,479.7597961845632,,,
108,7,67,cell phone,0.35107657313346863,47.6947341450696,36.52496124381729,208.6841572315198,211.23657960390796,,,
108,8,0,person,0.8928756713867188,3.914328245567617,144.37778124709874,592.5434946875743,479.7667067722907,,,
109,7,67,cell phone,0.5357732176780701,48.56640998827092,30.5420226399968,211.14349619000168,205.41026159447125,,,
109,8,0,person,0.8946256637573242,1.930783605837803,144.38164669747238,591.3308333166146,479.7454158040653,,,
110,7,67,cell phone,0.30245280265808105,48.68476338336194,25.494336993152046,213.40915236019697,200.64550421756016,,,
110,8,0,person,0.8926583528518677,1.6640314009499093,144.33448810698454,588.576285537973,479.75759768217824,,,
110,11,65,remote,0.3879809081554413,50.28703308105469,25.420303344726562,212.96205139160156,199.93467712402344,,,
111,8,0,person,0.893777072429657,1.5015264126770944,144.344301212154,585.6392233630481,479.77432673041534,,,
111,11,65,remote,0.2662542164325714,48.513079586066254,24.639537471530275,213.43089233285102,199.84180214023937,,,
112,7,67,cell phone,0.252086341381073,46.04893117680214,22.392006935785716,214.8062951848194,199.22817307567635,,,
112,8,0,person,0.9015605449676514,1.888840775431504,144.5020287014419,586.487535719439,479.759205237266,,,
113,7,67,cell phone,0.3348741829395294,43.36528240937419,22.429628756754752,215.60567871476417,200.5963453304036,,,
113,8,0,person,0.8982415795326233,4.507410861263054,144.44649451262003,590.5019316169353,479.7254125412891,,,
113,11,65,remote,0.2671740651130676,46.966361717639245,23.845868665036463,215.11248882553463,200.4973797576127,,,
114,7,67,cell phone,0.4102109968662262,42.947873287038306,23.0574370212814,216.2886513199207,201.46576797531964,,,
114,8,0,person,0.8955223560333252,6.525510342937309,144.45688330412193,589.7211412141343,479.6912980534171,,,
114,11,65,remote,0.3360224962234497,47.222407775734254,24.228645850715367,215.83536608125678,200.5742113445803,,,
115,7,67,cell phone,0.32602226734161377,43.03665833420753,23.893359830221357,216.39583883815868,201.9501221823804,,,
115,8,0,person,0.8951194882392883,5.433951648955997,144.44111580606827,588.7435088457089,479.6876545332765,,,
115,11,65,remote,0.2864270806312561,47.551915299917795,24.922762304518017,216.026750954427,200.70234284254371,,,
116,7,67,cell phone,0.4043932259082794,43.61446829765859,24.442949174508342,216.52765870096542,202.1720279180912,,,
116,8,0,person,0.8925104737281799,4.995495147574445,144.43470249014138,587.9025098357379,479.71152674050643,,,
117,7,67,cell phone,0.36117982864379883,43.409857876437215,24.63379062723783,216.3688643024674,202.36645957066065,,,
117,8,0,person,0.9003203511238098,8.10158447805145,144.4964210923125,587.9937084651159,479.71546332416494,,,
117,11,65,remote,0.2503279745578766,47.2427242912412,25.232493930281578,216.1220265202026,200.9587484331821,,,
118,7,67,cell phone,0.4261733889579773,43.610186591660266,24.68115815444851,215.89278524139925,201.96514273855024,,,
118,8,0,person,0.8976627588272095,8.500430692543148,144.5622241022404,585.6667195648592,479.71584150021454,,,
119,7,67,cell phone,0.5302994847297668,42.848248166856976,24.948443812019534,212.9944860996868,201.72219465506885,,,
119,8,0,person,0.8982414603233337,7.38028306116388,144.49559330461915,587.5293026573295,479.69212902789747,,,
119,12,0,person,0.285367876291275,0.18768310546875,116.2357177734375,143.173095703125,479.26220703125,,,
120,7,67,cell phone,0.47689858078956604,42.85168568470384,25.280453150883034,209.73182486471848,201.99085070464173,,,
120,8,0,person,0.9020407199859619,5.42013222794975,144.53098128819724,589.0439192098684,479.6749195446938,,,
121,7,67,cell phone,0.5403847694396973,39.57652282215186,26.313416510286686,205.14266472164053,202.28605760004282,,,
121,8,0,person,0.897721529006958,2.1712095891232934,144.61572241504643,588.7095815433681,479.6815337510004,,,
122,8,0,person,0.8950574398040771,0.1738303183101948,144.74603624931558,590.7918020730071,479.6340227460755,,,
123,8,0,person,0.8960615992546082,-0.21454459191829756,144.85144679563635,591.1255002648148,479.6443380743351,,,
124,8,0,person,0.9002789258956909,0.8782608902064908,144.77768401995596,589.2577316459922,479.6414087606644,,,
124,12,0,person,0.2978180944919586,0.08627806216088629,30.36279376182847,181.6111865269151,478.642916214558,,,
125,7,67,cell phone,0.25986412167549133,5.707274012350624,32.41865603444943,169.31966867663812,207.73246283525532,,,
125,8,0,person,0.895573079586029,3.920112839511205,144.79779006114353,588.3983274790626,479.6719365722284,,,
126,8,0,person,0.9029189944267273,10.890500381879122,144.85116427596822,592.0988402717564,479.66083307325755,,,
127,8,0,person,0.9039269089698792,11.679069218644543,144.90170802082366,591.1356196339955,479.63973994640673,,,
128,8,0,person,0.9004144668579102,12.165903518479865,144.8931925904248,590.128181184567,479.6526867908869,,,
128,13,65,remote,0.367122620344162,0.0,35.52647399902344,135.6356964111328,206.60134887695312,,,
129,8,0,person,0.9000968933105469,4.7002570976735,144.9686736390238,587.4585507603413,479.72431299173365,,,
129,13,65,remote,0.3581102788448334,-0.17305565811659562,34.80066555709182,129.40020839847818,209.3728674477274,,,
130,8,0,person,0.8960874676704407,0.9539384731779705,144.89811649510705,587.5743770345173,479.7666983696678,,,
130,13,65,remote,0.29398831725120544,-0.12817556841457645,35.71117896027023,121.9523679972368,209.1843901274089,,,
131,7,67,cell phone,0.25752419233322144,-0.9246145986708854,37.016270442313214,114.6807070701514,213.34174760305046,,,
131,8,0,person,0.892522931098938,-0.7100349952194165,144.87345182556,587.1134960283863,479.7825567723668,,,
131,13,65,remote,0.3717169463634491,-0.11585135802629054,36.58740756772595,113.82508769526012,210.51530442006606,,,
132,7,67,cell phone,0.5197200775146484,0.093981685450224,37.39295756672048,111.73205808304434,214.3213097140316,,,
132,8,0,person,0.8953460454940796,-0.6335623767598122,144.82752042007763,587.7553418464124,479.7782524016572,,,
133,8,0,person,0.8925294876098633,-0.624408047109057,144.85495463664967,587.3670633261124,479.79067967391694,,,
133,13,65,remote,0.5017560720443726,0.3830441646932954,37.22132118776808,113.05881892035967,214.8732419229019,,,
134,8,0,person,0.8966702222824097,0.5251313952330747,144.84841206644603,586.5879484578556,479.7716634932135,,,
134,13,65,remote,0.48887738585472107,0.7910078646130643,37.474856223781956,122.16160053140827,215.04329976114283,,,
135,8,0,person,0.8842679858207703,8.581298945512174,144.92535700013886,588.0233567934033,479.7072235082786,,,
135,13,65,remote,0.3457103967666626,0.93219230778098,37.77331419715722,130.3044492769581,215.24968217314756,,,
135,14,0,person,0.2746606469154358,0.446075439453125,53.618865966796875,126.43080139160156,479.1961364746094,,,
136,8,0,person,0.8897778987884521,28.663743668662107,144.99585886472127,588.6151502844239,479.6173223774125,,,
136,14,0,person,0.6913509368896484,0.5643192090069675,38.36619090523442,139.95675405563026,478.6641098928529,,,
137,8,0,person,0.8788626790046692,27.17133857000681,144.98269626648292,588.3291574379905,479.59369090813095,,,
